id,name,priority,who,time,status
T1391,Impedit minus nihil illo eius explicabo tenetur aut fugiat,MUST,Joe,7,DOING
T1392,Deleniti eligendi,COULD,Joe,15,DONE
T1393,Minima voluptate quibusdam recusandae delectus pariatur,COULD,Joe,7,DONE
T1394,Harum officia quis nostrum facilis,COULD,Joe,1,DONE
T1395,Deleniti excepturi fugit iste provident,COULD,Joe,10,TODO
T1396,Odio doloribus,WISH,Mike,4,DONE
T1397,Inventore voluptate doloremque libero,COULD,Joe,7,DONE
T1398,Similique aperiam,SHOULD,Joe,10,DONE
T1399,Dolorem modi vel ipsam voluptatibus autem excepturi perspiciatis soluta,MUST,Natasha,10,DONE
T1400,Quae minima perspiciatis quidem cum aliquid,SHOULD,Natasha,1,TODO
T1401,Magnam inventore perferendis,COULD,Joe,2,DOING
T1402,Qui reiciendis autem vitae earum aperiam sequi debitis in maxime molestiae,SHOULD,Joe,2,DONE
T1403,Fuga repellendus quis corporis aliquam,MUST,Joe,1,DONE
T1404,Delectus iste voluptates esse fugit officiis officia dolores reprehenderit voluptatum,COULD,Natasha,2,DONE
T1405,Numquam delectus recusandae dolorum soluta dolore vel tempore,MUST,Natasha,7,DONE
T1406,Vel placeat porro natus quae similique,WISH,Joe,10,TODO
T1407,Nemo cumque dolor cumque magni,COULD,Joe,3,DOING
T1408,At vel quos,WISH,Joe,15,DONE
T1409,Eius eligendi,COULD,Joe,2,TODO
T1410,Aliquam cupiditate ab quas voluptate cupiditate dicta minima corporis voluptas,WISH,Natasha,7,DONE
T1411,Quibusdam molestiae harum dicta officiis ratione,MUST,Joe,10,DONE
T1412,Voluptatibus provident atque cupiditate,COULD,Natasha,15,DONE
T1413,Ducimus totam quidem dicta ipsam unde corrupti,MUST,Mike,7,DONE
T1414,Enim cumque,COULD,Natasha,4,DONE
T1415,Laudantium fuga deleniti quasi molestias nostrum consequuntur dignissimos magni,WISH,Joe,1,DONE
T1416,Suscipit dolores ratione nisi ipsam,COULD,Mike,2,TODO
T1417,Earum reiciendis eum iusto repellat at,SHOULD,Mike,1,DOING
T1418,Perspiciatis libero error doloremque deserunt dignissimos at,COULD,Joe,1,DONE
T1419,Blanditiis repellat reiciendis magnam nemo perferendis adipisci repellat ratione quos porro,COULD,Joe,15,DOING
T1420,Ipsam est neque quasi et quisquam mollitia,SHOULD,Joe,15,DONE
T1421,Eum nostrum doloribus ratione,COULD,Mike,2,DONE
T1422,Ducimus magni quod,COULD,Joe,10,DONE
T1423,Beatae occaecati ipsum,WISH,Joe,15,TODO
T1424,Nobis odio delectus,WISH,Joe,1,DONE
T1425,Quis illo minima,WISH,Mike,10,DONE
T1426,Aliquam earum ad,COULD,Natasha,1,DONE
T1427,Tenetur ipsa numquam porro saepe illum,WISH,Joe,10,DONE
T1428,Ex aspernatur corporis fuga,COULD,Natasha,15,TODO
T1429,Similique dignissimos minima,COULD,Natasha,2,DONE
T1430,Numquam aperiam reiciendis perferendis debitis accusantium est maxime aut quis,COULD,Mike,10,DONE
T1431,Deleniti quis perferendis architecto delectus,SHOULD,Joe,1,TODO
T1432,Reprehenderit eos velit architecto animi eveniet adipisci voluptas ipsam rerum,SHOULD,Mike,10,TODO
T1433,Quos corrupti nam ea,SHOULD,Joe,4,DONE
T1434,Soluta repudiandae ducimus nihil iure sit nulla,COULD,Joe,1,TODO
T1435,Iste consequuntur cupiditate,COULD,Joe,10,DONE
T1436,Consequuntur sint veniam pariatur beatae molestiae excepturi rem enim,SHOULD,Mike,4,DONE
T1437,Reprehenderit ipsa perspiciatis deserunt molestiae,COULD,Joe,15,DONE
T1438,Accusantium magni sint consequatur,COULD,Joe,2,DONE
T1439,Nam fugit dolor in,SHOULD,Mike,1,DONE
T1440,Illo vero,WISH,Joe,1,DONE
T1441,Eum maxime nesciunt,COULD,Natasha,7,DONE
T1442,Hic quis unde dolores,WISH,Joe,4,DONE
T1443,Quas iste similique quod ea voluptatem fugit enim,WISH,Mike,10,TODO
T1444,Voluptatum labore earum quaerat distinctio ea cumque,WISH,Joe,15,DONE
T1445,Facere autem beatae,WISH,Joe,15,DOING
T1446,Asperiores incidunt blanditiis tempora,COULD,Joe,2,DONE
T1447,Molestiae temporibus ab quasi perspiciatis error nostrum,COULD,Joe,2,DONE
T1448,Reprehenderit temporibus iure doloribus,WISH,Natasha,7,DONE
T1449,Nihil expedita hic,SHOULD,Natasha,15,DONE
T1450,Harum nemo iure a,WISH,Joe,10,DONE
T1451,Inventore eum,WISH,Natasha,15,DONE
T1452,Quae dolore hic cumque,SHOULD,Natasha,15,DONE
T1453,Ratione odio,SHOULD,Natasha,7,DONE
T1454,Doloribus sequi cupiditate eius,WISH,Natasha,10,DOING
T1455,Vero tempora hic incidunt id,MUST,Joe,2,TODO
T1456,Exercitationem esse aspernatur rerum distinctio,WISH,Natasha,15,DONE
T1457,Corrupti dolorum aliquam harum quos,COULD,Joe,15,DONE
T1458,Accusamus tempora deserunt nam,MUST,Natasha,15,DONE
T1459,Doloremque non rem aspernatur,SHOULD,Joe,4,DONE
T1460,Sint eligendi dolores,COULD,Joe,2,DONE
T1461,Blanditiis consequuntur debitis est repellendus ipsam eos perspiciatis ullam at,COULD,Joe,4,TODO
T1462,Ipsum porro itaque,WISH,Natasha,10,DONE
T1463,Impedit id iure officiis vitae nam,WISH,Joe,7,DONE
T1464,Quod vitae nam totam facilis asperiores accusamus assumenda,WISH,Mike,1,DONE
T1465,Dolores similique quisquam nostrum sit,COULD,Natasha,15,DONE
T1466,Soluta eaque iste quod et at illum voluptatum hic,COULD,Natasha,1,DONE
T1467,Error ipsum adipisci,COULD,Joe,1,TODO
T1468,Recusandae sapiente tempora,COULD,Natasha,2,DONE
T1469,Ratione reprehenderit dolore beatae,MUST,Joe,10,DONE
T1470,Totam a consequuntur officiis iure,WISH,Joe,7,DONE
T1471,Corporis beatae nemo,WISH,Joe,4,DONE
T1472,Dicta soluta,WISH,Mike,10,DONE
T1473,Numquam neque illo veritatis optio assumenda sint,COULD,Joe,15,TODO
T1474,Aut consectetur minima earum quam,SHOULD,Joe,1,TODO
T1475,Soluta facilis,COULD,Natasha,15,DONE
T1476,Officia quo error minima dolor minus aperiam ab temporibus non,COULD,Joe,10,TODO
T1477,Officia eligendi quidem eius consectetur possimus,SHOULD,Joe,2,DONE
T1478,Saepe consequatur fuga error tempora quae,MUST,Natasha,15,TODO
T1479,Fugit nostrum,MUST,Natasha,1,DONE
T1480,Fuga voluptate velit rem,COULD,Joe,3,DOING
T1481,Hic odit voluptatum maiores sed amet amet,SHOULD,Joe,2,DONE
T1482,Ipsa voluptatibus fuga aperiam quae,COULD,Joe,10,DOING
T1483,Suscipit quod consequatur ipsam nam cumque ipsam cumque,WISH,Joe,3,DONE
T1484,A incidunt vel,WISH,Joe,10,TODO
T1485,Dolores tenetur magni voluptatem neque illo praesentium,WISH,Joe,10,DONE
T1486,Itaque aspernatur,COULD,Natasha,1,DONE
T1487,Quia facilis corporis,WISH,Joe,15,DONE
T1488,Accusantium sit facilis laboriosam,WISH,Natasha,2,DONE
T1489,Reiciendis libero provident error est omnis delectus,SHOULD,Joe,2,DONE
T1490,Natus nesciunt minima magni eius provident,COULD,Natasha,1,DONE
T1491,Hic consectetur doloribus veniam nihil odit tenetur totam adipisci quo,SHOULD,Mike,15,TODO
T1492,Magnam animi commodi,SHOULD,Natasha,10,DOING
T1493,Repellendus recusandae ipsam magni occaecati hic quam ut,WISH,Joe,7,DONE
T1494,Itaque dolores tenetur numquam enim maiores,WISH,Mike,15,DONE
T1495,Quas quaerat velit aut odio animi animi,WISH,Mike,7,DOING
T1496,Veritatis saepe quisquam,WISH,Joe,10,TODO
T1497,Minima minus enim voluptatibus,WISH,Joe,15,DONE
T1498,Praesentium labore,SHOULD,Joe,15,DONE
T1499,Vero nam impedit blanditiis similique in occaecati,SHOULD,Natasha,2,DOING
T1500,Quia voluptas ducimus blanditiis error dolores,WISH,Natasha,15,DONE
T1501,Delectus numquam impedit iste veniam soluta,MUST,Joe,1,DONE
T1502,Officia deserunt corporis,WISH,Joe,1,DOING
T1503,Esse laborum porro quaerat voluptatem inventore,COULD,Natasha,2,DONE
T1504,Similique placeat vel sunt porro molestiae necessitatibus et,SHOULD,Joe,1,DONE
T1505,Asperiores dolores odit dolor nihil,COULD,Mike,2,DONE
T1506,Natus distinctio dolorem eaque quia,WISH,Joe,10,DONE
T1507,Nesciunt alias voluptate vitae repudiandae libero,COULD,Natasha,10,DOING
T1508,Iste et reprehenderit doloremque neque soluta sapiente,COULD,Joe,10,DONE
T1509,Magnam eum nesciunt recusandae nemo ex delectus doloribus non,COULD,Natasha,10,DONE
T1510,Aut laudantium,COULD,Joe,2,DONE
T1511,Earum velit expedita reiciendis excepturi corporis,COULD,Natasha,2,DONE
T1512,Recusandae debitis vero ratione assumenda delectus est nisi necessitatibus consectetur harum,COULD,Joe,15,DONE
T1513,Laborum voluptatum reprehenderit,SHOULD,Mike,10,DONE
T1514,Nesciunt tempora distinctio adipisci alias facilis,COULD,Joe,7,DOING
T1515,Dicta soluta esse facilis optio earum debitis,MUST,Joe,10,DONE
T1516,Fugiat adipisci eum nostrum,WISH,Joe,1,DONE
T1517,Ipsa beatae distinctio ipsa,SHOULD,Joe,10,DONE
T1518,Tempora sunt cupiditate molestiae quos,COULD,Mike,7,DONE
T1519,Perspiciatis adipisci quod omnis ipsa,WISH,Natasha,10,DONE
T1520,Totam voluptas a qui quas voluptates provident quos soluta,COULD,Natasha,2,DONE
T1521,Est reprehenderit voluptates,COULD,Mike,15,TODO
T1522,Dolore eveniet impedit nostrum quod dolore vitae,COULD,Joe,2,DONE
T1523,Blanditiis voluptatum libero doloremque,COULD,Mike,10,DONE
T1524,Vitae recusandae necessitatibus,COULD,Natasha,7,DONE
T1525,Repudiandae vel quisquam corrupti provident,SHOULD,Joe,2,DONE
T1526,Sunt culpa officiis harum,MUST,Joe,10,TODO
T1527,Odio adipisci officiis eaque beatae illum ipsam natus,COULD,Joe,1,TODO
T1528,Eveniet error vitae totam quia occaecati,WISH,Natasha,1,DONE
T1529,Sed eligendi sapiente recusandae aspernatur magnam vitae,WISH,Mike,10,DONE
T1530,Sunt est,WISH,Mike,15,DONE
T1531,Iusto aut quam eveniet magnam recusandae,COULD,Joe,2,DONE
T1532,Consequatur perferendis quas,SHOULD,Natasha,2,DONE
T1533,Accusamus sapiente repudiandae eos animi,WISH,Natasha,10,DONE
T1534,Fugit laboriosam molestiae,WISH,Joe,1,DONE
T1535,Unde molestiae accusamus pariatur minus expedita,MUST,Joe,1,DONE
T1536,Consequatur repellendus ad esse,MUST,Natasha,10,DONE
T1537,Quis quaerat voluptatibus vitae dolore soluta reiciendis doloribus dicta,SHOULD,Mike,10,TODO
T1538,Nobis architecto itaque suscipit iure,MUST,Natasha,2,DONE
T1539,Deserunt nesciunt tempora architecto,SHOULD,Joe,1,DONE
T1540,Doloribus itaque doloremque repudiandae hic voluptas praesentium necessitatibus,COULD,Natasha,10,TODO
T1541,Itaque dolor tempora ab inventore,COULD,Mike,15,DOING
T1542,Eaque non quam,WISH,Joe,10,DONE
T1543,Quas optio blanditiis numquam,COULD,Natasha,10,DONE
T1544,Reiciendis nostrum vel dicta minima distinctio possimus,COULD,Mike,7,TODO
T1545,Accusamus ipsum eligendi doloremque recusandae,COULD,Natasha,2,TODO
T1546,Accusantium voluptas ex,MUST,Joe,1,DONE
T1547,Quisquam omnis illum enim,WISH,Joe,7,DONE
T1548,Repellat sapiente architecto id nisi fuga eos magni,COULD,Joe,1,DONE
T1549,Culpa hic hic cum aliquid fuga,COULD,Joe,10,TODO
T1550,Possimus vitae maxime iste nulla,SHOULD,Mike,10,DOING
T1551,Voluptate nemo,MUST,Natasha,15,DONE
T1552,Excepturi deserunt maxime tempora veniam,MUST,Mike,1,DONE
T1553,In quam impedit unde itaque cumque cumque similique autem tempora,WISH,Natasha,1,TODO
T1554,Voluptatibus quasi,MUST,Natasha,10,DONE
T1555,Expedita fugit culpa similique placeat commodi,COULD,Joe,1,DONE
T1556,Excepturi amet ullam expedita perspiciatis aspernatur eligendi non reprehenderit similique veritatis,SHOULD,Joe,1,DONE
T1557,Tempora repudiandae,SHOULD,Mike,15,DONE
T1558,Quidem error blanditiis,MUST,Joe,15,DONE
T1559,Ut neque hic,WISH,Joe,10,DONE
T1560,Necessitatibus nemo accusantium doloribus illo quam fuga,COULD,Mike,2,DONE
T1561,Accusantium at qui earum maiores sed natus rerum,COULD,Joe,2,DOING
T1562,Maiores voluptatum consequuntur voluptate dolorum atque sunt possimus,SHOULD,Joe,2,DONE
T1563,Sint magnam iste ipsam,COULD,Joe,15,TODO
T1564,Amet maxime officia,WISH,Mike,2,DOING
T1565,Laboriosam labore dolorem maxime facilis omnis ipsa facilis unde,WISH,Mike,15,DONE
T1566,Magni eius voluptas ipsum explicabo nemo deserunt tempore,COULD,Joe,2,TODO
T1567,Aspernatur sint est dolor odio,SHOULD,Joe,2,DOING
T1568,Distinctio numquam quisquam quasi,SHOULD,Joe,10,DOING
T1569,Ipsam quisquam incidunt vero ipsa laudantium quis,COULD,Mike,1,DONE
T1570,Eum distinctio ut,SHOULD,Joe,10,DONE
T1571,Doloremque recusandae nulla eius eaque quam,WISH,Joe,1,DOING
T1572,At ipsa odio explicabo,COULD,Joe,10,DONE
T1573,Culpa libero iure hic necessitatibus amet,SHOULD,Natasha,2,DOING
T1574,Mollitia corrupti ea ea alias,WISH,Mike,1,DONE
T1575,Vero quas sapiente quaerat eaque facere,WISH,Joe,1,DONE
T1576,Ad esse alias quibusdam rem,COULD,Joe,10,DONE
T1577,Temporibus ea dolor quidem excepturi,COULD,Joe,2,TODO
T1578,Adipisci maiores excepturi doloribus,COULD,Joe,10,DONE
T1579,Facilis laboriosam et blanditiis,COULD,Natasha,1,DOING
T1580,Mollitia vitae necessitatibus perferendis porro,COULD,Joe,10,DONE
T1581,Ducimus porro similique asperiores possimus,COULD,Joe,2,DONE
T1582,Ipsa sequi corrupti doloremque,WISH,Natasha,2,DONE
T1583,Laboriosam odit fugit,MUST,Joe,15,TODO
T1584,Quis quasi voluptatibus alias,WISH,Mike,10,DONE
T1585,Officiis ducimus quia facilis saepe praesentium similique fugiat rerum,COULD,Natasha,2,DONE
T1586,Modi cupiditate aperiam vitae,COULD,Mike,10,TODO
T1587,Optio aliquam aspernatur at,MUST,Joe,7,DONE
T1588,Quisquam neque quo cumque modi,COULD,Joe,2,TODO
T1589,Adipisci fugit placeat dolorem beatae,MUST,Joe,10,DOING
T1590,Deserunt quasi a eligendi,COULD,Natasha,2,DONE
T1591,Facilis cum quam in,WISH,Joe,10,DONE
T1592,Facilis praesentium vero exercitationem nobis aliquam,SHOULD,Mike,10,DONE
T1593,Enim quos,COULD,Joe,1,DONE
T1594,Accusantium alias magnam enim non fugit,SHOULD,Joe,10,DONE
T1595,Expedita beatae at quos,COULD,Mike,15,DONE
T1596,Id,WISH,Joe,7,DONE
T1597,Reprehenderit quo fugit,WISH,Mike,1,DONE
T1598,Possimus incidunt eius et voluptatum,WISH,Natasha,10,DONE
T1599,Explicabo fugit,COULD,Natasha,15,DONE
T1600,Expedita nulla ab,COULD,Joe,15,DONE
T1601,Totam quo qui voluptatum eaque placeat repellendus tenetur,SHOULD,Joe,10,DOING
T1602,Porro nisi deleniti quaerat mollitia facere,COULD,Natasha,1,DONE
T1603,Atque sit doloremque,SHOULD,Joe,15,DONE
T1604,Quas iusto consequuntur,COULD,Mike,1,DOING
T1605,Unde et expedita,WISH,Joe,1,TODO
T1606,Dolorum labore delectus,COULD,Natasha,2,TODO
T1607,Sapiente ea minus ducimus culpa,COULD,Joe,2,DONE
T1608,Illum deserunt iure accusamus atque similique veniam,SHOULD,Natasha,2,DONE
T1609,Libero cumque quasi,COULD,Mike,10,DOING
T1610,Voluptatibus iste,COULD,Joe,10,DONE
T1611,Cum quia commodi,SHOULD,Joe,7,TODO
T1612,Ex ducimus accusamus autem sint culpa,MUST,Natasha,15,DONE
T1613,Praesentium voluptas corrupti perspiciatis,WISH,Joe,2,DONE
T1614,Laboriosam occaecati illum laborum alias facilis esse eos,COULD,Mike,10,DONE
T1615,Et repellat corrupti tenetur at,COULD,Joe,2,DONE
T1616,Deleniti quasi omnis soluta,SHOULD,Joe,10,DONE
T1617,Totam amet possimus possimus minima aliquid quam ex,SHOULD,Joe,10,DOING
T1618,Veniam adipisci minima,COULD,Joe,10,DONE
T1619,Consequuntur sequi atque voluptatem iure consectetur consectetur dolorem,COULD,Joe,2,DONE
T1620,Eaque id illo distinctio ipsa,COULD,Natasha,2,DONE
T1621,Hic odio sapiente omnis distinctio aspernatur necessitatibus,MUST,Joe,1,DOING
T1622,Fugit odit aliquid,COULD,Joe,15,DONE
T1623,Consequatur saepe iusto dolor,WISH,Joe,2,DOING
T1624,Repellat deserunt ea nobis,WISH,Natasha,2,DONE
T1625,Error nemo dicta laudantium consectetur ullam laborum,MUST,Joe,2,DOING
T1626,Nulla nemo,COULD,Natasha,15,DOING
T1627,Sunt quae facere at,COULD,Joe,1,DONE
T1628,Nulla sapiente corporis,WISH,Natasha,1,DONE
T1629,Delectus soluta,COULD,Joe,3,DONE
T1630,Fuga perferendis officiis,SHOULD,Joe,7,DONE
T1631,Reiciendis cupiditate soluta aliquam,COULD,Joe,15,DONE
T1632,Quasi non possimus soluta aliquam ea sequi quisquam quidem,WISH,Mike,2,DONE
T1633,Ad exercitationem,SHOULD,Joe,10,DONE
T1634,Veniam est dicta iure dolor,COULD,Mike,15,DONE
T1635,Architecto nostrum aliquid,COULD,Mike,15,DONE
T1636,Autem nulla tempore,WISH,Joe,1,DONE
T1637,Molestiae laborum nemo nisi saepe facilis,MUST,Joe,2,DONE
T1638,Laborum expedita eius cupiditate,WISH,Joe,10,DONE
T1639,Delectus nisi at,WISH,Mike,2,DONE
T1640,Accusantium sunt impedit cumque aspernatur ad,COULD,Joe,10,TODO
T1641,Nisi iste sit ipsam explicabo voluptas soluta itaque,COULD,Mike,15,DONE
T1642,Ratione laudantium exercitationem repellendus,COULD,Joe,7,DONE
T1643,Quas possimus consectetur distinctio,COULD,Natasha,10,DONE
T1644,Harum eveniet ex veniam,WISH,Mike,2,DONE
T1645,Veniam modi quisquam minima,COULD,Joe,10,DONE
T1646,Iusto sunt omnis amet laborum dignissimos temporibus,MUST,Mike,1,DONE
T1647,Harum tempore nam,WISH,Joe,15,DONE
T1648,Itaque excepturi provident quas eveniet mollitia numquam,SHOULD,Mike,10,DONE
T1649,Nam,SHOULD,Natasha,10,DONE
T1650,Voluptatum ratione ullam natus reiciendis at,WISH,Joe,10,DONE
T1651,Quis tenetur itaque fuga vero molestias,WISH,Joe,15,DOING
T1652,Natus voluptate ut possimus,WISH,Joe,2,DONE
T1653,Libero saepe necessitatibus ducimus voluptates non dolorem nihil,WISH,Joe,1,DONE
T1654,Eveniet quo asperiores nam ab molestias accusantium odio quae,WISH,Mike,15,DONE
T1655,Veritatis harum esse nisi,COULD,Natasha,2,DONE
T1656,Debitis fugiat voluptas sit a iusto doloribus quas,SHOULD,Natasha,15,DONE
T1657,Tempore illo laborum odit,WISH,Natasha,2,DONE
T1658,Quod excepturi modi et,MUST,Joe,2,DONE
T1659,Asperiores at nihil dicta vero accusantium molestiae veniam,WISH,Natasha,1,TODO
T1660,Saepe inventore cupiditate nulla enim,WISH,Joe,15,DONE
T1661,Culpa similique harum,WISH,Mike,10,DONE
T1662,Quis voluptatibus voluptatibus omnis tempore,COULD,Mike,15,TODO
T1663,Vitae eum inventore minima laborum,COULD,Joe,1,DOING
T1664,Nesciunt deleniti cupiditate facilis maxime,COULD,Joe,10,DONE
T1665,Praesentium nulla,COULD,Joe,10,DONE
T1666,Quis animi earum facere,WISH,Natasha,15,DONE
T1667,Voluptates architecto voluptate omnis nisi,SHOULD,Joe,1,DONE
T1668,Adipisci minus molestias fugit porro nemo temporibus quis quo,SHOULD,Joe,15,DONE
T1669,Praesentium aspernatur esse incidunt,COULD,Natasha,10,DOING
T1670,Facilis minus pariatur consequuntur,COULD,Joe,1,DONE
T1671,At aspernatur cupiditate,WISH,Mike,4,DONE
T1672,Necessitatibus eum beatae sunt amet dolorum,COULD,Joe,10,DOING
T1673,Repudiandae possimus nesciunt possimus explicabo quae doloremque molestiae ut tempore,COULD,Natasha,15,DOING
T1674,Reiciendis quae soluta quidem,MUST,Natasha,1,DOING
T1675,Necessitatibus voluptatibus animi distinctio debitis quos fugiat,WISH,Joe,10,DOING
T1676,Vitae fuga vitae reprehenderit eum ipsa,COULD,Mike,15,DONE
T1677,Natus assumenda,WISH,Joe,10,TODO
T1678,Veritatis sed nisi labore aut,COULD,Joe,10,DONE
T1679,Quidem deserunt similique fuga,WISH,Natasha,15,DONE
T1680,Ex consequuntur rerum natus,SHOULD,Joe,2,DONE
T1681,Delectus quidem,SHOULD,Natasha,1,DONE
T1682,Officiis in delectus recusandae,WISH,Natasha,1,TODO
T1683,Asperiores officiis exercitationem aut rem quidem,WISH,Natasha,15,TODO
T1684,Beatae harum optio iusto,SHOULD,Natasha,7,DONE
T1685,Cum dolorem quos fugit harum ex dicta in,SHOULD,Natasha,1,DONE
T1686,Temporibus quaerat inventore,MUST,Natasha,15,DONE
T1687,Tempora libero eveniet recusandae dolor,MUST,Natasha,2,DONE
T1688,Illum repudiandae totam,WISH,Joe,1,DONE
T1689,Expedita sit itaque,COULD,Joe,2,DONE
T1690,Molestiae ea molestias consectetur ex,MUST,Mike,2,DONE
T1691,Soluta iusto vel similique cumque,COULD,Joe,10,DONE
T1692,Explicabo natus quae dolorum,COULD,Joe,1,DONE
T1693,Aliquam velit enim doloribus harum deleniti,COULD,Joe,7,DONE
T1694,Dolorem quasi dolorem aut temporibus accusantium,WISH,Joe,15,DONE
T1695,Eum qui,SHOULD,Joe,7,DONE
T1696,Dignissimos iure cupiditate dolorem quo illum consequuntur veniam,MUST,Mike,1,TODO
T1697,Quo et vitae omnis quisquam odit reiciendis,COULD,Natasha,1,DONE
T1698,Iusto id itaque tempora,WISH,Natasha,15,TODO
T1699,Eveniet occaecati ipsa,MUST,Natasha,10,DOING
T1700,Fugit molestias dolorum odit,WISH,Joe,15,DONE
T1701,Est vitae quia numquam totam,COULD,Mike,10,DOING
T1702,Labore eos,COULD,Mike,10,DOING
T1703,Earum molestias minus quia,SHOULD,Mike,2,DONE
T1704,Magni sapiente minus minus culpa deserunt,WISH,Mike,15,DONE
T1705,Cum dolores hic reiciendis,COULD,Joe,15,DONE
T1706,Iure fuga nihil optio necessitatibus,COULD,Mike,1,DONE
T1707,Reiciendis beatae ab architecto sunt,WISH,Joe,2,TODO
T1708,Dolor quis nulla vitae,COULD,Joe,3,DOING
T1709,Officia earum tempora harum totam architecto explicabo saepe,SHOULD,Natasha,1,DONE
T1710,Labore sint quasi,COULD,Mike,2,TODO
T1711,Numquam voluptates reiciendis eos eaque consectetur non tempore,SHOULD,Natasha,15,DONE
T1712,Consequatur aut dolorem,SHOULD,Joe,15,DOING
T1713,Nihil odio quaerat suscipit,MUST,Joe,7,TODO
T1714,Maiores amet accusamus quibusdam inventore blanditiis enim deleniti,COULD,Joe,2,DOING
T1715,Sint ratione dicta,SHOULD,Joe,10,DOING
T1716,Impedit quidem recusandae quo natus aspernatur,WISH,Mike,15,TODO
T1717,A voluptatibus molestiae ipsam molestiae earum facilis officiis possimus,WISH,Natasha,10,DONE
T1718,Non illum atque praesentium aperiam,WISH,Joe,2,DONE
T1719,Itaque assumenda aperiam nisi nam qui,COULD,Joe,15,TODO
T1720,Quaerat explicabo odit quia totam maxime ducimus praesentium praesentium,COULD,Natasha,10,DONE
T1721,Dolorum ipsa facere nostrum eos,COULD,Natasha,1,TODO
T1722,Minima placeat exercitationem sapiente,COULD,Mike,2,DONE
T1723,Rem facere libero cumque repudiandae in quidem,SHOULD,Joe,15,TODO
T1724,Dolores ab ab inventore incidunt quo,COULD,Natasha,10,TODO
T1725,Recusandae velit ea,MUST,Joe,10,DONE
T1726,Nobis error veritatis,MUST,Natasha,15,DONE
T1727,Quos molestiae recusandae error cupiditate,COULD,Natasha,1,DONE
T1728,Iure dolorem aliquid,MUST,Natasha,1,TODO
T1729,Velit suscipit ex ab dolorem doloremque,COULD,Mike,2,DONE
T1730,Similique qui aspernatur quidem,SHOULD,Joe,10,DONE
T1731,Reprehenderit quaerat ipsum ex molestias ducimus minus magni dolore id,SHOULD,Joe,1,DOING
